batch,kernel_time,flops,utils,kernel_name
7524,5490.6,160.93,0.96946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7528,5431.8,162.76,0.98048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7532,5470.2,161.71,0.97416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7536,5507.4,160.7,0.96807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7540,5451.8,162.42,0.97843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7544,5471.6,161.92,0.97542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7548,5459.6,162.36,0.97807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7552,5496.8,161.35,0.97199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7556,5581.6,158.98,0.95771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7560,5532.8,160.47,0.96669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7564,5553.4,159.96,0.96361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7568,5567.8,159.63,0.96163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7572,5583.8,159.26,0.9594,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7576,5560.2,160.02,0.96398,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7580,5627.2,158.2,0.95301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7584,5584.4,159.49,0.96078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7588,5589.2,159.44,0.96048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7592,5560.6,160.34,0.9659,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7596,5559.4,160.46,0.96663,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7600,5578.0,160.01,0.96392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7604,5550.8,160.88,0.96916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7608,5590.6,159.82,0.96277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7612,5552.0,161.02,0.97,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7616,5551.6,161.11,0.97054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7620,5569.4,160.68,0.96795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7624,5587.2,160.25,0.96536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7628,5589.8,160.26,0.96542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7632,5534.6,161.95,0.9756,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7636,5506.4,162.86,0.98108,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7640,5504.6,163.0,0.98193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7644,5612.8,159.94,0.96349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7648,5562.2,161.48,0.97277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7652,5588.8,160.8,0.96867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7656,5524.0,162.77,0.98054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7660,5589.0,160.96,0.96964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7664,5581.4,161.26,0.97145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7668,5583.4,161.29,0.97163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7672,5628.4,160.08,0.96434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7676,5597.2,161.06,0.97024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7680,5597.4,161.14,0.97072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7684,5694.4,158.47,0.95464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7688,5671.6,159.19,0.95898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7692,5679.6,159.05,0.95813,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7696,5738.6,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7700,5707.0,158.45,0.95452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7704,5670.0,159.57,0.96127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7708,5717.4,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7712,5690.0,159.17,0.95886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7716,5741.2,157.84,0.95084,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7720,5696.6,159.15,0.95873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7724,5690.4,159.41,0.9603,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7728,5634.2,161.08,0.97036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7732,5673.8,160.04,0.9641,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7736,5674.8,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7740,5704.6,159.34,0.95988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7744,5695.0,159.69,0.96199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7748,5689.0,159.95,0.96355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7752,5631.6,161.66,0.97386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7756,5702.4,159.73,0.96223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7760,5705.2,159.74,0.96229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7764,5743.6,158.75,0.95633,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7768,5734.4,159.09,0.95837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7772,5663.4,161.17,0.9709,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7776,5679.2,160.8,0.96867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7780,5677.0,160.95,0.96958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7784,5720.8,159.8,0.96265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7788,5710.4,160.17,0.96488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7792,5682.8,161.03,0.97006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7796,5671.0,161.45,0.97259,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7800,5706.4,160.53,0.96705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7804,5768.2,158.89,0.95717,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7808,5721.4,160.27,0.96548,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7812,5795.4,158.31,0.95367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7816,5762.6,159.29,0.95958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7820,5753.2,159.63,0.96163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7824,5813.4,158.06,0.95217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7828,5817.8,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7832,5767.8,159.47,0.96066,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7836,5751.4,160.01,0.96392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7840,5764.6,159.72,0.96217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7844,5777.0,159.46,0.9606,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7848,5843.8,157.72,0.95012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7852,5815.8,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7856,5795.0,159.21,0.9591,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7860,5850.0,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7864,5831.6,158.37,0.95404,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7868,5804.6,159.19,0.95898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7872,5804.6,159.27,0.95946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7876,5781.8,159.98,0.96373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7880,5773.0,160.3,0.96566,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7884,5815.6,159.21,0.9591,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7888,5815.4,159.3,0.95964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7892,5805.2,159.66,0.96181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7896,5828.0,159.11,0.95849,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7900,5801.2,159.93,0.96343,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7904,5799.4,160.06,0.96422,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7908,5769.8,160.96,0.96964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7912,5808.0,159.98,0.96373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7916,5793.8,160.46,0.96663,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7920,5806.4,160.19,0.965,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7924,5712.2,162.91,0.98139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7928,5746.0,162.04,0.97614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7932,5775.0,161.31,0.97175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7936,5808.0,160.47,0.96669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7940,5873.8,158.75,0.95633,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7944,5884.6,158.54,0.95506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7948,5952.4,156.81,0.94464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7952,5904.6,158.16,0.95277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7956,5875.2,159.03,0.95801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7960,5883.2,158.9,0.95723,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7964,5903.4,158.43,0.9544,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7968,5918.8,158.1,0.95241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7972,5921.4,158.11,0.95247,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7976,5887.8,159.09,0.95837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7980,5928.6,158.08,0.95229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7984,5907.6,158.72,0.95614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7988,5859.4,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7992,5882.6,159.55,0.96114,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
7996,5926.8,158.44,0.95446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8000,5915.4,158.83,0.95681,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8004,5907.0,159.13,0.95861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8008,5898.8,159.43,0.96042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8012,5874.4,160.18,0.96494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8016,5912.0,159.24,0.95928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8020,5902.0,159.59,0.96139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8024,5895.0,159.85,0.96295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8028,5922.8,159.18,0.95892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8032,5935.2,158.93,0.95741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8036,5875.4,160.63,0.96765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8040,5892.2,160.25,0.96536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8044,5926.2,159.41,0.9603,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8048,5913.0,159.84,0.96289,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8052,5931.2,159.43,0.96042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8056,5926.8,159.63,0.96163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8060,5922.8,159.82,0.96277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8064,5912.6,160.17,0.96488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8068,5854.2,161.85,0.975,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8072,5907.8,160.46,0.96663,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8076,5913.2,160.4,0.96627,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8080,5908.6,160.6,0.96747,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8084,5888.2,161.24,0.97133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8088,5926.0,160.29,0.9656,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8092,5920.0,160.53,0.96705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8096,5899.4,161.17,0.9709,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8100,5887.4,161.58,0.97337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8104,5934.4,160.38,0.96614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8108,5912.4,161.05,0.97018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8112,5910.4,161.19,0.97102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8116,5901.4,161.51,0.97295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8120,5933.6,160.71,0.96813,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8124,5948.2,160.4,0.96627,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8128,5929.8,160.98,0.96976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8132,5901.8,161.82,0.97482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8136,5937.0,160.94,0.96952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8140,5971.2,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8144,5933.8,161.18,0.97096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8148,5932.4,161.3,0.97169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8152,5944.4,161.05,0.97018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8156,5929.6,161.54,0.97313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8160,5938.6,161.37,0.97211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8164,5942.8,161.34,0.97193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8168,5917.6,162.1,0.97651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8172,5922.4,162.05,0.9762,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8176,5931.0,161.89,0.97524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8180,5888.6,163.14,0.98277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8184,5926.0,162.19,0.97705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8188,5909.6,162.72,0.98024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8192,5941.8,161.92,0.97542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8196,6056.4,158.93,0.95741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8200,6037.4,159.51,0.9609,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8204,6028.0,159.83,0.96283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8208,6040.0,159.59,0.96139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8212,5991.8,160.96,0.96964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8216,5982.6,161.28,0.97157,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8220,6029.8,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8224,6070.0,159.12,0.95855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8228,6044.8,159.86,0.96301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8232,6034.0,160.22,0.96518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8236,6069.8,159.35,0.95994,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8240,6030.6,160.47,0.96669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8244,6020.8,160.81,0.96873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8248,6071.2,159.55,0.96114,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8252,6044.0,160.34,0.9659,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8256,6017.2,161.14,0.97072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8260,6062.6,160.01,0.96392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8264,6036.0,160.79,0.96861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8268,6015.6,161.41,0.97235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8272,6008.2,161.69,0.97404,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8276,6050.8,160.63,0.96765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8280,6030.0,161.26,0.97145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8284,6036.8,161.16,0.97084,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8288,6075.4,160.21,0.96512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8292,6057.0,160.78,0.96855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8296,6033.8,161.47,0.97271,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8300,6020.4,161.91,0.97536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8304,6046.2,161.3,0.97169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8308,6022.4,162.01,0.97596,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8312,6077.6,160.62,0.96759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8316,6070.6,160.88,0.96916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8320,6034.6,161.92,0.97542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8324,6147.2,159.03,0.95801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8328,6130.4,159.54,0.96108,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8332,6122.6,159.82,0.96277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8336,6125.2,159.83,0.96283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8340,6156.2,159.1,0.95843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8344,6123.4,160.03,0.96404,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8348,6088.0,161.04,0.97012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8352,6128.4,160.05,0.96416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8356,6062.8,161.86,0.97506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8360,6176.6,158.96,0.95759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8364,6110.2,160.76,0.96843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8368,6102.8,161.03,0.97006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8372,6095.0,161.31,0.97175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8376,6161.2,159.66,0.96181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8380,6130.2,160.54,0.96711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8384,6138.0,160.41,0.96633,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8388,6122.4,160.9,0.96928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8392,6161.4,159.96,0.96361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8396,6138.6,160.63,0.96765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8400,6119.2,161.21,0.97114,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8404,6128.8,161.04,0.97012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8408,6138.0,160.87,0.9691,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8412,6156.6,160.46,0.96663,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8416,6163.0,160.37,0.96608,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8420,6122.8,161.5,0.97289,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8424,6123.2,161.57,0.97331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8428,6061.8,163.28,0.98361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8432,6145.4,161.14,0.97072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8436,6167.4,160.64,0.96771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8440,6147.4,161.24,0.97133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8444,6129.2,161.79,0.97464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8448,6126.2,161.95,0.9756,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8452,6252.2,158.76,0.95639,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8456,6229.4,159.42,0.96036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8460,6235.0,159.35,0.95994,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
8464,6235.6,159.41,0.9603,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
