batch,kernel_time,flops,utils,kernel_name
20224,15325.46,154.98,0.93361,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20228,15295.3,155.31,0.9356,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20232,15140.91,156.93,0.94536,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20236,15245.56,155.88,0.93904,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20240,15229.07,156.08,0.94024,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20244,15235.0,156.05,0.94006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20248,15270.78,155.72,0.93807,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20252,15289.18,155.56,0.93711,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20256,15421.48,154.26,0.92928,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20260,15286.9,155.65,0.93765,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20264,15318.26,155.36,0.9359,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20268,15311.55,155.46,0.93651,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20272,15383.08,154.76,0.93229,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20276,15312.75,155.51,0.93681,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20280,15289.15,155.78,0.93843,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20284,15327.47,155.42,0.93627,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20288,15344.26,155.28,0.93542,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20292,18144.77,131.34,0.7912,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20296,18153.29,131.3,0.79096,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20300,18151.66,131.34,0.7912,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20304,18150.74,131.37,0.79139,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20308,18147.93,131.42,0.79169,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20312,18140.34,131.5,0.79217,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20316,18161.44,131.37,0.79139,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20320,18138.92,131.56,0.79253,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20324,18149.75,131.51,0.79223,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20328,18141.01,131.6,0.79277,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20332,18148.88,131.57,0.79259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20336,18143.73,131.63,0.79295,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20340,18148.81,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20344,18148.14,131.65,0.79307,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20348,18143.19,131.71,0.79343,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20352,18148.84,131.7,0.79337,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20356,18168.46,131.58,0.79265,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20360,18173.23,131.57,0.79259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20364,18165.35,131.65,0.79307,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20368,18175.42,131.61,0.79283,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20372,18167.97,131.69,0.79331,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20376,18172.53,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20380,18167.66,131.74,0.79361,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20384,18174.2,131.72,0.79349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20388,18170.04,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20392,18165.13,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20396,18169.0,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20400,18166.42,131.88,0.79446,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20404,18175.9,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20408,18178.6,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20412,18179.13,131.87,0.7944,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20416,18175.58,131.92,0.7947,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20420,18181.65,131.9,0.79458,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20424,18171.31,132.0,0.79518,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20428,18170.46,132.03,0.79536,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20432,18173.87,132.03,0.79536,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20436,18172.22,132.07,0.7956,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20440,18180.09,132.04,0.79542,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20444,18166.27,132.17,0.7962,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20448,18174.56,132.13,0.79596,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20452,18171.86,132.18,0.79627,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20456,18166.94,132.24,0.79663,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20460,18171.54,132.23,0.79657,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20464,18175.3,132.23,0.79657,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20468,18179.01,132.23,0.79657,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20472,18174.77,132.28,0.79687,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20476,18178.97,132.28,0.79687,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20480,18176.14,132.33,0.79717,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20484,15556.39,154.64,0.93157,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20488,15470.61,155.53,0.93693,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20492,15485.12,155.41,0.9362,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20496,15472.51,155.57,0.93717,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20500,15559.14,154.73,0.93211,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20504,15556.38,154.79,0.93247,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20508,15521.41,155.17,0.93476,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20512,15430.14,156.12,0.94048,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20516,15659.75,153.86,0.92687,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20520,15564.18,154.83,0.93271,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20524,15367.17,156.85,0.94488,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20528,15544.27,155.09,0.93428,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20532,15460.54,155.96,0.93952,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20536,15531.3,155.28,0.93542,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20540,15517.62,155.45,0.93645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20544,15428.4,156.38,0.94205,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20548,15559.85,155.09,0.93428,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20552,15605.88,154.66,0.93169,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20556,15558.49,155.16,0.9347,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20560,15491.28,155.87,0.93898,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20564,15506.84,155.74,0.93819,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20568,15443.21,156.41,0.94223,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20572,15598.42,154.89,0.93307,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20576,15501.41,155.89,0.9391,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20580,15517.81,155.75,0.93825,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20584,15636.98,154.59,0.93127,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20588,15566.56,155.32,0.93566,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20592,15501.76,156.0,0.93976,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20596,15537.4,155.68,0.93783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20600,15415.58,156.94,0.94542,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20604,15577.41,155.34,0.93578,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20608,15672.23,154.43,0.9303,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20612,18415.92,131.45,0.79187,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20616,18417.96,131.46,0.79193,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20620,18415.94,131.5,0.79217,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20624,18411.91,131.55,0.79247,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20628,18407.52,131.61,0.79283,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20632,18404.36,131.66,0.79313,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20636,18412.36,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20640,18410.73,131.66,0.79313,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20644,18419.71,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20648,18419.1,131.65,0.79307,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20652,18418.33,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20656,18410.27,131.77,0.7938,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20660,18408.2,131.81,0.79404,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20664,18408.56,131.83,0.79416,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20668,18411.13,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20672,18418.47,131.81,0.79404,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20676,18429.7,131.75,0.79367,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20680,18429.21,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20684,18422.04,131.86,0.79434,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20688,18421.07,131.89,0.79452,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20692,18427.76,131.87,0.7944,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20696,18425.73,131.91,0.79464,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20700,18432.19,131.89,0.79452,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20704,18437.8,131.88,0.79446,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20708,18437.55,131.9,0.79458,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20712,18426.91,132.0,0.79518,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20716,18425.58,132.04,0.79542,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20720,18430.41,132.03,0.79536,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20724,18428.72,132.07,0.7956,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20728,18431.22,132.08,0.79566,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20732,18431.42,132.1,0.79578,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20736,18450.21,131.99,0.79512,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20740,15685.82,155.28,0.93542,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20744,15564.33,156.52,0.94289,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20748,15690.25,155.3,0.93554,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20752,15718.15,155.05,0.93404,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20756,15718.99,155.07,0.93416,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20760,15791.78,154.39,0.93006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20764,15712.2,155.2,0.93494,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20768,15753.5,154.82,0.93265,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20772,15903.99,153.39,0.92404,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20776,15782.45,154.6,0.93133,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20780,15700.26,155.44,0.93639,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20784,15702.74,155.44,0.93639,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20788,15737.61,155.13,0.93452,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20792,15685.71,155.67,0.93777,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20796,15704.48,155.52,0.93687,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20800,15810.95,154.5,0.93072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20804,15808.79,154.55,0.93102,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20808,15807.0,154.6,0.93133,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20812,15798.55,154.71,0.93199,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20816,15724.93,155.46,0.93651,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20820,15759.46,155.15,0.93464,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20824,15717.22,155.6,0.93735,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20828,15692.57,155.87,0.93898,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20832,15762.86,155.21,0.935,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20836,15759.51,155.27,0.93536,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20840,15862.96,154.29,0.92946,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20844,15814.64,154.79,0.93247,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20848,15631.07,156.64,0.94361,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20852,15723.2,155.75,0.93825,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20856,15787.75,155.14,0.93458,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20860,15675.77,156.28,0.94145,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20864,15753.59,155.54,0.93699,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20868,18673.95,131.24,0.7906,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20872,18674.38,131.26,0.79072,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20876,18660.66,131.38,0.79145,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20880,18683.29,131.25,0.79066,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20884,18680.74,131.29,0.7909,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20888,18655.71,131.49,0.79211,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20892,18661.7,131.48,0.79205,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20896,18662.47,131.5,0.79217,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20900,18664.64,131.51,0.79223,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20904,18666.12,131.52,0.79229,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20908,18668.08,131.53,0.79235,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20912,18675.21,131.51,0.79223,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20916,18669.28,131.57,0.79259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20920,20370.65,120.61,0.72657,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20924,20342.6,120.8,0.72771,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20928,18894.57,130.08,0.78361,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20932,18668.3,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20936,18666.57,131.72,0.79349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20940,18671.49,131.71,0.79343,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20944,18751.39,131.17,0.79018,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20948,18770.59,131.06,0.78952,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20952,18766.2,131.12,0.78988,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20956,18675.55,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20960,18668.43,131.86,0.79434,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20964,18668.96,131.88,0.79446,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20968,18671.34,131.89,0.79452,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20972,18703.59,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20976,18743.59,131.43,0.79175,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20980,18765.21,131.3,0.79096,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20984,18694.64,131.82,0.7941,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20988,18670.7,132.02,0.7953,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20992,18670.33,132.04,0.79542,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20996,15477.49,159.31,0.9597,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21000,15363.05,160.53,0.96705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21004,15574.84,158.38,0.9541,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21008,15693.58,157.21,0.94705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21012,15750.04,156.68,0.94386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21016,15696.61,157.24,0.94723,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21020,15591.55,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21024,15476.69,159.53,0.96102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21028,15572.98,158.58,0.9553,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21032,15532.35,159.02,0.95795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21036,15548.62,158.89,0.95717,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21040,15679.07,157.6,0.9494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21044,15648.63,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21048,15725.5,157.19,0.94693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21052,15697.45,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21056,15648.95,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21060,15742.76,157.11,0.94645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21064,15636.04,158.21,0.95307,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21068,15690.84,157.69,0.94994,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21072,15871.03,155.93,0.93934,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21076,16090.82,153.83,0.92669,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21080,16050.55,154.24,0.92916,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21084,16012.48,154.64,0.93157,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21088,16147.88,153.37,0.92392,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21092,16044.25,154.39,0.93006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21096,15962.14,155.21,0.935,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21100,15760.48,157.23,0.94717,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21104,15911.97,155.76,0.93831,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21108,15927.38,155.64,0.93759,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21112,15983.69,155.12,0.93446,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21116,16112.17,153.91,0.92717,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21120,16122.94,153.84,0.92675,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21124,16082.52,154.26,0.92928,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21128,15998.53,155.09,0.93428,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21132,15908.89,156.0,0.93976,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21136,15917.6,155.94,0.9394,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21140,15971.26,155.45,0.93645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21144,15956.65,155.62,0.93747,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21148,16070.28,154.55,0.93102,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21152,16139.92,153.91,0.92717,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21156,16081.17,154.5,0.93072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21160,16067.9,154.66,0.93169,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21164,15949.59,155.84,0.9388,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21168,15938.01,155.98,0.93964,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21172,16045.65,154.96,0.93349,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21176,15947.69,155.94,0.9394,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21180,15938.9,156.06,0.94012,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21184,16071.91,154.8,0.93253,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
21188,18954.87,131.28,0.79084,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21192,18942.24,131.39,0.79151,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21196,18917.42,131.59,0.79271,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21200,18929.13,131.53,0.79235,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21204,18931.37,131.54,0.79241,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21208,18938.28,131.52,0.79229,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21212,18932.58,131.58,0.79265,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21216,18941.01,131.55,0.79247,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21220,18938.39,131.59,0.79271,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21224,18924.91,131.71,0.79343,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21228,18933.62,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21232,18937.93,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21236,18939.62,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21240,18930.23,131.77,0.7938,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21244,18945.1,131.69,0.79331,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21248,18934.91,131.79,0.79392,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
21252,15745.96,158.51,0.95488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21256,15763.55,158.36,0.95398,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21260,15798.56,158.04,0.95205,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21264,15864.98,157.41,0.94825,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21268,15866.01,157.43,0.94837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21272,15864.1,157.47,0.94861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21276,15839.58,157.75,0.9503,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21280,15955.54,156.63,0.94355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
