batch,kernel_time,flops,utils
28864,25704.65,131.88,0.79446
28868,25705.31,131.89,0.79452
28872,25700.96,131.93,0.79476
28876,25720.77,131.85,0.79428
28880,25736.33,131.79,0.79392
28884,25720.77,131.88,0.79446
28888,25706.98,131.97,0.795
28892,25702.92,132.01,0.79524
28896,25713.06,131.98,0.79506
28900,25737.58,131.87,0.7944
28904,25726.88,131.94,0.79482
28908,25710.11,132.05,0.79548
28912,25710.0,132.07,0.7956
28916,25708.23,132.09,0.79572
28920,25728.21,132.01,0.79524
28924,25739.15,131.97,0.795
28928,25714.13,132.12,0.7959
29060,25953.06,131.5,0.79217
29064,25949.35,131.54,0.79241
29068,25953.46,131.53,0.79235
29072,25958.29,131.53,0.79235
29076,25938.31,131.65,0.79307
29080,25933.86,131.69,0.79331
29084,25950.52,131.62,0.79289
29088,25948.92,131.65,0.79307
29092,25965.17,131.58,0.79265
29096,25934.59,131.76,0.79373
29100,25937.67,131.76,0.79373
29104,25943.29,131.75,0.79367
29108,25959.33,131.69,0.79331
29112,28294.19,120.83,0.72789
29116,27097.21,126.19,0.76018
29120,25900.5,132.04,0.79542
29124,25934.75,131.88,0.79446
29128,26037.23,131.38,0.79145
29132,26069.54,131.24,0.7906
29136,25981.46,131.7,0.79337
29140,25931.81,131.97,0.795
29144,25933.4,131.98,0.79506
29148,25983.94,131.74,0.79361
29152,26063.71,131.36,0.79133
29156,26011.83,131.64,0.79301
29160,25938.06,132.03,0.79536
29164,25936.33,132.06,0.79554
29168,25955.55,131.98,0.79506
29172,26040.33,131.56,0.79253
29176,26025.21,131.66,0.79313
29180,25957.72,132.02,0.7953
29184,25937.01,132.14,0.79602
29380,26217.33,131.61,0.79283
29384,26213.6,131.64,0.79301
29388,26221.06,131.62,0.79289
29392,26216.19,131.67,0.79319
29396,26229.54,131.62,0.79289
29400,26209.19,131.74,0.79361
29404,26209.84,131.75,0.79367
29408,26215.51,131.74,0.79361
29412,26223.37,131.72,0.79349
29416,26225.8,131.73,0.79355
29420,26207.37,131.84,0.79422
29424,26232.19,131.73,0.79355
29428,26216.46,131.83,0.79416
29432,26221.04,131.82,0.7941
29436,26222.1,131.83,0.79416
29440,26207.48,131.93,0.79476
29700,28489.44,122.43,0.73753
29704,28733.5,121.41,0.73139
29708,26450.98,131.9,0.79458
29712,26450.08,131.92,0.7947
29716,26480.75,131.79,0.79392
29720,26596.36,131.23,0.79054
29724,26587.83,131.29,0.7909
29728,26458.32,131.95,0.79488
29732,26449.11,132.02,0.7953
29736,26466.46,131.95,0.79488
29740,26553.57,131.53,0.79235
29744,26584.88,131.4,0.79157
29748,26474.73,131.96,0.79494
29752,26452.84,132.09,0.79572
29756,26461.55,132.06,0.79554
29760,26538.41,131.7,0.79337
29764,26572.69,131.54,0.79241
29768,26497.02,131.94,0.79482
29772,26451.37,132.18,0.79627
29776,26455.19,132.18,0.79627
29780,26515.95,131.9,0.79458
29784,26557.37,131.71,0.79343
29788,26525.41,131.89,0.79452
29792,26454.0,132.26,0.79675
29796,26453.94,132.28,0.79687
29800,26494.7,132.09,0.79572
29804,26550.18,131.83,0.79416
29808,26529.96,131.95,0.79488
29812,26464.93,132.29,0.79693
29816,26455.91,132.36,0.79735
29820,26477.31,132.27,0.79681
29824,26520.43,132.07,0.7956
29956,26716.93,131.68,0.79325
29960,26710.87,131.73,0.79355
29964,26750.84,131.55,0.79247
29968,26742.19,131.61,0.79283
29972,26733.98,131.66,0.79313
29976,26714.56,131.78,0.79386
29980,26714.65,131.8,0.79398
29984,26741.48,131.68,0.79325
29988,26753.42,131.64,0.79301
29992,26729.22,131.78,0.79386
29996,26713.33,131.87,0.7944
30000,26727.89,131.82,0.7941
30004,26734.51,131.8,0.79398
30008,26756.59,131.71,0.79343
30012,26735.92,131.83,0.79416
30016,26725.11,131.9,0.79458
30020,26733.9,131.88,0.79446
30024,26755.88,131.79,0.79392
30028,26776.36,131.7,0.79337
30032,26748.01,131.86,0.79434
30036,26758.22,131.83,0.79416
30040,26750.67,131.88,0.79446
30044,26757.95,131.86,0.79434
30048,26778.56,131.78,0.79386
30052,26763.1,131.87,0.7944
30056,26753.94,131.94,0.79482
30060,26753.79,131.95,0.79488
30064,26753.35,131.97,0.795
30068,26781.52,131.85,0.79428
30072,26764.87,131.95,0.79488
30076,26753.11,132.03,0.79536
30080,26752.93,132.05,0.79548
30276,27019.71,131.59,0.79271
30280,27017.19,131.62,0.79289
30284,26997.39,131.74,0.79361
30288,27006.38,131.71,0.79343
30292,27014.19,131.69,0.79331
30296,27006.21,131.75,0.79367
30300,27024.06,131.68,0.79325
30304,27019.57,131.72,0.79349
30308,27004.68,131.81,0.79404
30312,27005.54,131.82,0.7941
30316,27013.76,131.8,0.79398
30320,27027.37,131.75,0.79367
30324,27028.15,131.76,0.79373
30328,27008.03,131.88,0.79446
30332,27005.24,131.91,0.79464
30336,27013.19,131.89,0.79452
30532,27239.59,131.64,0.79301
30536,27255.59,131.58,0.79265
30540,27264.2,131.55,0.79247
30544,27281.6,131.48,0.79205
30548,27252.49,131.64,0.79301
30552,27233.43,131.75,0.79367
30556,27254.07,131.67,0.79319
30560,27271.8,131.6,0.79277
30564,27290.82,131.53,0.79235
30568,27247.22,131.75,0.79367
30572,27250.5,131.76,0.79373
30576,27249.84,131.78,0.79386
30580,27271.33,131.69,0.79331
30584,27282.79,131.65,0.79307
30588,27251.25,131.82,0.7941
30592,27251.29,131.84,0.79422
30596,27270.11,131.76,0.79373
30600,27284.09,131.71,0.79343
30604,27308.42,131.61,0.79283
30608,27278.0,131.78,0.79386
30612,27268.96,131.84,0.79422
30616,27274.13,131.83,0.79416
30620,27294.03,131.75,0.79367
30624,27300.32,131.74,0.79361
30628,27279.65,131.86,0.79434
30632,27274.45,131.9,0.79458
30636,27272.98,131.92,0.7947
30640,27292.96,131.84,0.79422
30644,27296.98,131.84,0.79422
30648,27278.12,131.95,0.79488
30652,27262.61,132.04,0.79542
30656,27263.01,132.06,0.79554
30660,27289.74,131.94,0.79482
30664,27281.01,132.0,0.79518
30668,27266.48,132.09,0.79572
30672,27275.83,132.06,0.79554
30676,27262.3,132.15,0.79608
30680,27285.38,132.05,0.79548
30684,27292.17,132.04,0.79542
30688,27280.89,132.11,0.79584
30692,27277.74,132.14,0.79602
30696,27271.72,132.19,0.79633
30700,27285.19,132.14,0.79602
30704,27303.33,132.07,0.7956
30708,27277.8,132.21,0.79645
30712,27280.21,132.21,0.79645
30716,27272.35,132.27,0.79681
30720,27274.35,132.28,0.79687
30852,27527.12,131.63,0.79295
30856,27513.28,131.71,0.79343
30860,27535.8,131.62,0.79289
30864,27525.86,131.68,0.79325
30868,27523.78,131.71,0.79343
30872,27514.47,131.77,0.7938
30876,27518.59,131.77,0.7938
30880,27533.55,131.71,0.79343
30884,27545.44,131.67,0.79319
30888,27512.19,131.85,0.79428
30892,27511.86,131.87,0.7944
30896,27522.28,131.84,0.79422
30900,27525.63,131.84,0.79422
30904,27544.56,131.76,0.79373
30908,27530.02,131.85,0.79428
30912,27516.57,131.93,0.79476
30916,27535.14,131.86,0.79434
30920,27544.32,131.83,0.79416
30924,27557.3,131.79,0.79392
30928,27540.5,131.89,0.79452
30932,27530.69,131.95,0.79488
30936,27538.01,131.93,0.79476
30940,30040.52,120.96,0.72867
30944,28272.6,128.54,0.77434
30948,27495.94,132.18,0.79627
30952,27513.72,132.12,0.7959
30956,27628.63,131.58,0.79265
30960,27626.97,131.61,0.79283
30964,27489.86,132.28,0.79687
30968,27500.0,132.25,0.79669
30972,27524.79,132.15,0.79608
30976,27621.44,131.7,0.79337
31108,27749.5,131.65,0.79307
31112,27796.09,131.45,0.79187
31116,27814.31,131.38,0.79145
31120,27804.21,131.45,0.79187
31124,27768.28,131.63,0.79295
31128,27779.02,131.6,0.79277
31132,27798.56,131.52,0.79229
31136,27809.93,131.49,0.79211
31140,27795.59,131.57,0.79259
31144,27772.15,131.7,0.79337
31148,27779.24,131.68,0.79325
31152,27807.22,131.57,0.79259
31156,27811.54,131.56,0.79253
31160,27793.34,131.67,0.79319
31164,27776.36,131.76,0.79373
31168,27789.53,131.72,0.79349
31172,27828.4,131.55,0.79247
31176,27835.47,131.53,0.79235
31180,27815.48,131.65,0.79307
31184,27796.27,131.75,0.79367
31188,27816.67,131.67,0.79319
31192,27832.52,131.62,0.79289
31196,27836.96,131.61,0.79283
31200,27827.87,131.67,0.79319
31204,27804.91,131.8,0.79398
31208,27814.49,131.77,0.7938
31212,27837.18,131.68,0.79325
31216,27831.02,131.72,0.79349
31220,27820.32,131.79,0.79392
31224,27796.72,131.92,0.7947
31228,27809.51,131.88,0.79446
31232,27826.44,131.81,0.79404
31428,28046.14,131.6,0.79277
31432,28032.68,131.68,0.79325
31436,28043.6,131.65,0.79307
31440,28039.47,131.68,0.79325
31444,28041.23,131.69,0.79331
31448,28035.74,131.73,0.79355
31452,28041.5,131.72,0.79349
31456,28052.65,131.69,0.79331
31460,28052.52,131.71,0.79343
31464,28037.56,131.79,0.79392
31468,28042.05,131.79,0.79392
31472,28040.02,131.81,0.79404
31476,28046.06,131.8,0.79398
31480,28050.25,131.8,0.79398
31484,28033.89,131.89,0.79452
31488,28037.62,131.89,0.79452
31748,28310.43,131.7,0.79337
31752,28316.41,131.69,0.79331
31756,28339.68,131.6,0.79277
31760,28329.16,131.66,0.79313
31764,28278.75,131.91,0.79464
31768,28299.09,131.84,0.79422
31772,28314.67,131.78,0.79386
31776,28352.13,131.62,0.79289
31780,28347.86,131.66,0.79313
31784,28290.41,131.94,0.79482
31788,28298.25,131.92,0.7947
31792,28334.65,131.77,0.7938
31796,28348.76,131.72,0.79349
31800,28348.64,131.74,0.79361
31804,28314.52,131.91,0.79464
31808,28298.62,132.0,0.79518
31812,28338.54,131.84,0.79422
31816,28346.45,131.82,0.7941
31820,28330.57,131.91,0.79464
31824,28313.47,132.0,0.79518
31828,28312.07,132.02,0.7953
31832,28340.08,131.91,0.79464
31836,28349.97,131.88,0.79446
31840,28325.22,132.01,0.79524
31844,28305.51,132.12,0.7959
31848,28316.31,132.09,0.79572
31852,28349.04,131.95,0.79488
31856,28355.03,131.94,0.79482
31860,28324.7,132.1,0.79578
31864,28311.23,132.18,0.79627
31868,28314.2,132.18,0.79627
31872,28348.57,132.04,0.79542
32004,28567.39,131.57,0.79259
32008,28559.83,131.62,0.79289
32012,28549.28,131.68,0.79325
32016,28551.82,131.69,0.79331
32020,28566.05,131.64,0.79301
32024,28552.65,131.72,0.79349
32028,28562.44,131.69,0.79331
32032,28563.84,131.7,0.79337
32036,28565.94,131.71,0.79343
32040,30631.82,122.84,0.74
32044,30412.08,123.74,0.74542
32048,28497.44,132.07,0.7956
32052,28499.82,132.08,0.79566
32056,28619.21,131.54,0.79241
32060,28670.93,131.32,0.79108
32064,28572.91,131.79,0.79392
32068,28527.65,132.02,0.7953
32072,28527.88,132.03,0.79536
32076,28631.18,131.57,0.79259
32080,28675.16,131.39,0.79151
32084,28563.36,131.92,0.7947
32088,28528.25,132.09,0.79572
32092,28541.19,132.05,0.79548
32096,28637.65,131.62,0.79289
32100,28646.39,131.6,0.79277
32104,28555.95,132.03,0.79536
32108,28531.44,132.16,0.79614
32112,28549.4,132.1,0.79578
32116,28641.17,131.69,0.79331
32120,28615.62,131.82,0.7941
32124,28553.6,132.13,0.79596
32128,28534.34,132.23,0.79657
32324,28841.81,131.62,0.79289
32328,28843.27,131.63,0.79295
32332,28829.92,131.71,0.79343
32336,28827.22,131.74,0.79361
32340,28831.9,131.73,0.79355
32344,28843.03,131.7,0.79337
32348,28813.43,131.85,0.79428
32352,28819.93,131.83,0.79416
32356,28839.53,131.76,0.79373
32360,28837.82,131.78,0.79386
32364,28854.71,131.72,0.79349
32368,28841.23,131.8,0.79398
32372,28835.71,131.84,0.79422
32376,28847.83,131.8,0.79398
32380,28842.12,131.85,0.79428
32384,28846.63,131.84,0.79422
32388,28847.28,131.86,0.79434
32392,28841.99,131.9,0.79458
32396,28842.99,131.91,0.79464
32400,28838.42,131.94,0.79482
32404,28852.2,131.9,0.79458
32408,28844.09,131.95,0.79488
32412,28832.98,132.02,0.7953
32416,28856.09,131.93,0.79476
32420,28849.96,131.97,0.795
32424,28848.73,132.0,0.79518
32428,28827.63,132.11,0.79584
32432,28840.24,132.07,0.7956
32436,28850.62,132.04,0.79542
32440,28849.9,132.05,0.79548
32444,28856.72,132.04,0.79542
32448,28850.45,132.08,0.79566
32580,29085.19,131.55,0.79247
32584,29082.3,131.58,0.79265
32588,29077.5,131.62,0.79289
32592,29070.72,131.67,0.79319
32596,29058.02,131.74,0.79361
32600,29086.47,131.63,0.79295
32604,29083.2,131.66,0.79313
32608,29078.68,131.69,0.79331
32612,29054.7,131.82,0.7941
32616,29069.05,131.77,0.7938
32620,29086.2,131.71,0.79343
32624,31743.92,120.7,0.72711
32628,29293.23,130.81,0.78801
32632,29014.65,132.08,0.79566
32636,29015.6,132.09,0.79572
32640,29174.78,131.39,0.79151
32644,29203.42,131.28,0.79084
32648,29050.48,131.98,0.79506
32652,29043.99,132.03,0.79536
32656,29067.88,131.94,0.79482
32660,29191.31,131.4,0.79157
32664,29172.68,131.5,0.79217
32668,29050.56,132.06,0.79554
32672,29044.29,132.11,0.79584
32676,29100.02,131.87,0.7944
32680,29186.78,131.5,0.79217
32684,29109.6,131.86,0.79434
32688,29054.59,132.13,0.79596
32692,29051.72,132.16,0.79614
32696,29143.09,131.76,0.79373
32700,29171.62,131.65,0.79307
32704,29084.2,132.06,0.79554
32708,29049.92,132.23,0.79657
32712,29070.95,132.15,0.79608
32716,29150.82,131.8,0.79398
32720,29136.92,131.88,0.79446
32724,29075.0,132.18,0.79627
32728,29052.06,132.3,0.79699
32732,29088.59,132.15,0.79608
32736,29157.19,131.86,0.79434
32740,29121.31,132.03,0.79536
32744,29072.91,132.27,0.79681
32748,29056.03,132.36,0.79735
32752,29101.16,132.17,0.7962
32756,29146.32,131.99,0.79512
32760,29113.3,132.15,0.79608
32764,29077.3,132.33,0.79717
32768,29066.16,132.4,0.79759
